time,open,high,low,close
1756896300,3535.15,3541.63,3534.97,3539.99
1756897200,3539.99,3547.98,3539.79,3546.18
1756898100,3546.18,3547.17,3544.66,3545.72
1756899000,3545.72,3549.58,3545.54,3548.61
1756899900,3548.61,3549.29,3544.68,3547.54
1756900800,3547.54,3549.36,3544.06,3545.71
1756901700,3545.71,3548.04,3541.34,3547.22
1756902600,3547.22,3548.73,3544.21,3545.62
1756903500,3545.62,3551.49,3544.94,3550.57
1756904400,3550.57,3557.39,3549.34,3557.29
1756905300,3557.29,3561.01,3553.44,3560.3
1756906200,3560.3,3561.35,3549.25,3551.71
1756907100,3551.71,3555.32,3549.7,3552.9
1756908000,3552.9,3558.73,3551.44,3553.52
1756908900,3553.52,3565.65,3553.52,3563
1756909800,3563,3564.79,3559.02,3561.73
1756910700,3561.73,3564.23,3554.32,3558.34
1756911600,3558.34,3563.84,3557.4,3563.36
1756912500,3563.36,3565.13,3562.19,3564.56
1756913400,3564.56,3567.37,3561,3563.89
1756914300,3563.89,3565.61,3561.52,3563.86
1756915200,3563.86,3565.84,3562.14,3565.33
1756916100,3565.33,3568.02,3564.1,3567.82
1756917000,3567.82,3569.29,3566.79,3568.9
1756917900,3568.9,3572.52,3568.47,3572.4
1756918800,3572.4,3573,3570.21,3572.09
1756919700,3572.09,3572.69,3570.59,3571.78
1756920600,3571.78,3574.44,3571.56,3574.17
1756921500,3574.17,3575.92,3573.41,3574.3
1756922400,3574.3,3578.47,3574.26,3578.28
1756923300,3578.28,3578.46,3574.59,3574.59
1756924200,3574.59,3574.64,3565.48,3569.34
1756925100,3569.34,3572,3568.23,3570.32
1756926000,3570.32,3571.65,3567.8,3569.54
1756926900,3569.54,3570.06,3561.62,3564.05
1756927800,3564.05,3565.84,3561.56,3563.68
1756928700,3563.68,3564.67,3561.15,3563.74
1756929600,3563.74,3564.5,3561.58,3563.91
1756930500,3563.91,3566.03,3563.63,3564.36
1756931400,3564.36,3564.41,3560.99,3562.15
1756932300,3562.15,3562.35,3558.45,3558.45
1756936800,3558.45,3561.4,3558.32,3560.08
1756937700,3560.08,3563.36,3558.91,3563.33
1756938600,3563.33,3563.98,3561.57,3562.3
1756939500,3562.3,3563.95,3561,3561.8
1756940400,3561.8,3561.8,3554.32,3555.13
1756941300,3555.13,3561.05,3554.83,3557.86
1756942200,3557.86,3558.96,3555,3558.36
1756943100,3558.36,3560.59,3556.55,3560.31
1756944000,3560.31,3560.95,3551.84,3556.6
1756944900,3556.6,3560.88,3555.68,3559.88
1756945800,3559.88,3560.26,3556.81,3557.78
1756946700,3557.78,3562.42,3557.38,3561.34
1756947600,3561.34,3563.23,3556.75,3561.18
1756948500,3561.18,3561.27,3551.64,3552.18
1756949400,3552.18,3553.12,3543.54,3547.85
1756950300,3547.85,3548.51,3544.36,3546.29
1756951200,3546.29,3550.55,3540.62,3542.43
1756952100,3542.43,3546.9,3540.63,3545.2
1756953000,3545.2,3546.2,3537.34,3537.64
1756953900,3537.64,3538.22,3526.19,3530.79
1756954800,3530.79,3531.79,3510.97,3515.03
1756955700,3515.03,3530.64,3514.59,3529.85
1756956600,3529.85,3531.42,3525.97,3529.64
1756957500,3529.64,3530.29,3526.28,3529.13
1756958400,3529.13,3534.37,3528.87,3531.06
1756959300,3531.06,3532.04,3528.61,3530.96
1756960200,3530.96,3531.4,3529.88,3530
1756961100,3530,3533.11,3529.75,3533.05
1756962000,3533.05,3533.3,3529.41,3531.25
1756962900,3531.25,3531.68,3528.66,3531.22
1756963800,3531.22,3533.72,3529.53,3531.92
1756964700,3531.92,3534.18,3525.44,3527.22
1756965600,3527.22,3532.57,3524.27,3531.86
1756966500,3531.86,3539,3530.73,3537.6
1756967400,3537.6,3541.75,3535.08,3538.84
1756968300,3538.84,3539.52,3535.1,3536
1756969200,3536,3540.28,3532.65,3537.14
1756970100,3537.14,3538.9,3535.26,3537.44
1756971000,3537.44,3540.4,3536.77,3539.6
1756971900,3539.6,3541.21,3538.39,3541.05
1756972800,3541.05,3545.57,3540.95,3544.15
1756973700,3544.15,3544.5,3539.68,3543.4
1756974600,3543.4,3545.03,3540.66,3542.07
1756975500,3542.07,3542.32,3537.3,3541.28
1756976400,3541.28,3544.87,3540.77,3543.76
1756977300,3543.76,3544.27,3538.74,3539.17
1756978200,3539.17,3541.01,3537.78,3540.29
1756979100,3540.29,3541.27,3536.58,3538.65
1756980000,3538.65,3547.05,3538.3,3545.24
1756980900,3545.24,3545.69,3538.67,3540.73
1756981800,3540.73,3542.08,3539.7,3540.2
1756982700,3540.2,3541.87,3538.6,3540.87
1756983600,3540.87,3541.43,3536.53,3540
1756984500,3540,3541.09,3536.7,3539.96
1756985400,3539.96,3545.53,3539.51,3544.63
1756986300,3544.63,3549.95,3543.01,3545.47
1756987200,3545.47,3549.28,3544.67,3547.5
1756988100,3547.5,3552.93,3543.95,3545.34
1756989000,3545.34,3548.72,3541.2,3545.57
1756989900,3545.57,3548.28,3541.85,3548.21
1756990800,3548.21,3548.3,3539.76,3546.28
1756991700,3546.28,3554.3,3545,3552.79
1756992600,3552.79,3558.79,3548.99,3550.24
1756993500,3550.24,3550.88,3542.78,3546.09
1756994400,3546.09,3546.2,3535.12,3544.75
1756995300,3544.75,3545.08,3535.21,3541.62
1756996200,3541.62,3546.33,3539.97,3545.09
1756997100,3545.09,3546.02,3540.73,3545.85
1756998000,3545.85,3548.95,3543.66,3546.78
1756998900,3546.78,3548.7,3542.23,3543.99
1756999800,3543.99,3550.46,3543.98,3549.79
1757000700,3549.79,3553.21,3549.79,3552.79
1757001600,3552.79,3554.74,3551.65,3553.78
1757002500,3553.78,3556.26,3551.27,3553.02
1757003400,3553.02,3554.71,3551.97,3551.98
1757004300,3551.98,3552.89,3549.25,3552.43
1757005200,3552.43,3555.36,3551.73,3552.12
1757006100,3552.12,3552.68,3547.33,3549.26
1757007000,3549.26,3549.58,3544.99,3546.48
1757007900,3546.48,3546.48,3542.42,3542.76
1757008800,3542.76,3545.44,3542.65,3543.37
1757009700,3543.37,3546.53,3542.98,3545.75
1757010600,3545.75,3547.74,3544.87,3546.74
1757011500,3546.74,3548.34,3545.53,3546.23
1757012400,3546.23,3548.24,3545.56,3547.32
1757013300,3547.32,3550.3,3547.01,3549.25
1757014200,3549.25,3551.05,3549.13,3550.24
1757015100,3550.24,3550.48,3548.73,3549.86
1757016000,3549.86,3550.47,3549.06,3549.55
1757016900,3549.55,3549.89,3548.52,3549.69
1757017800,3549.69,3549.75,3544.49,3544.92
1757018700,3544.92,3546.12,3544.27,3545.5
1757023200,3545.5,3545.5,3540.14,3540.54
1757024100,3540.54,3543.32,3540.44,3542.05
1757025000,3542.05,3543.45,3540.44,3540.44
1757025900,3540.44,3541.49,3539.94,3540.79
1757026800,3540.79,3542.59,3540.71,3541.78
1757027700,3541.78,3544.5,3541.2,3542.78
1757028600,3542.78,3552.06,3542.73,3550.81
1757029500,3550.81,3554.49,3550.37,3552.5
1757030400,3552.5,3556.52,3550.5,3550.86
1757031300,3550.86,3552.68,3548.87,3551.14
1757032200,3551.14,3554.65,3551.1,3551.49
1757033100,3551.49,3553.06,3549.32,3552.03
1757034000,3552.03,3556.46,3551.15,3552.32
1757034900,3552.32,3555.33,3551.37,3555.02
1757035800,3555.02,3555.98,3552.11,3552.97
1757036700,3552.97,3553.57,3549.85,3552.37
1757037600,3552.37,3555.35,3551.06,3551.33
1757038500,3551.33,3552.81,3549.51,3550.19
1757039400,3550.19,3551.02,3545.85,3550.15
1757040300,3550.15,3552.36,3548.45,3550.82
1757041200,3550.82,3554.56,3548.68,3553.9
1757042100,3553.9,3555.54,3553.06,3555.08
1757043000,3555.08,3558.33,3554.96,3557.69
1757043900,3557.69,3559.06,3556.52,3558.29
1757044800,3558.29,3558.81,3556.3,3557.55
1757045700,3557.55,3558.48,3556.91,3557.77
1757046600,3557.77,3559.19,3556.17,3558.48
1757047500,3558.48,3558.95,3557.11,3558.34
1757048400,3558.34,3561.08,3557.14,3557.34
1757049300,3557.34,3558.25,3555.7,3557.07
1757050200,3557.07,3560.02,3555.98,3556.1
1757051100,3556.1,3558.8,3555.56,3557.56
1757052000,3557.56,3557.89,3551.02,3551.02
1757052900,3551.02,3552.69,3548.11,3551.27
1757053800,3551.27,3553.79,3551.2,3552.49
1757054700,3552.49,3553.71,3552.03,3552.51
1757055600,3552.51,3554.24,3549.32,3550.12
1757056500,3550.12,3551.12,3548.13,3549
1757057400,3549,3549.95,3547.12,3549.69
1757058300,3549.69,3550.74,3546.47,3548.08
1757059200,3548.08,3549.04,3546.32,3546.82
1757060100,3546.82,3549.42,3544.77,3549.14
1757061000,3549.14,3549.8,3547.44,3548.85
1757061900,3548.85,3549.83,3544.75,3545.94
1757062800,3545.94,3551.13,3545.88,3549.02
1757063700,3549.02,3551.22,3548.21,3548.4
1757064600,3548.4,3551.71,3547.75,3551.46
1757065500,3551.46,3553.73,3550.7,3552.36
1757066400,3552.36,3552.76,3550.56,3550.58
1757067300,3550.58,3552.51,3550.19,3552.29
1757068200,3552.29,3552.39,3549.29,3550.35
1757069100,3550.35,3552.96,3550.24,3551.76
1757070000,3551.76,3555.1,3551.51,3552.24
1757070900,3552.24,3553.24,3548.62,3548.76
1757071800,3548.76,3552.11,3548.46,3551.3
1757072700,3551.3,3553.25,3547.8,3553.2
1757073600,3553.2,3554.49,3548.69,3551.5
1757074500,3551.5,3554.72,3549.67,3553.84
1757075400,3553.84,3586.91,3553.84,3583.47
1757076300,3583.47,3583.58,3571.88,3580.3
1757077200,3580.3,3583.42,3573.1,3581.32
1757078100,3581.32,3584.96,3574.75,3579.02
1757079000,3579.02,3585.29,3575.33,3584.4
1757079900,3584.4,3595.25,3584.24,3594.64
1757080800,3594.64,3598,3591.87,3592.97
1757081700,3592.97,3595.75,3577.72,3579.02
1757082600,3579.02,3586.64,3573.31,3580.05
1757083500,3580.05,3590.31,3579.41,3590.09
1757084400,3590.09,3592.29,3583.82,3584.26
1757085300,3584.26,3590.37,3581.72,3589.25
1757086200,3589.25,3594.22,3588.96,3593.71
1757087100,3593.71,3595.44,3591.64,3591.83
1757088000,3591.83,3599.01,3590.99,3597.02
1757088900,3597.02,3599.93,3596.36,3599.5
1757089800,3599.5,3600.08,3592.44,3594.64
1757090700,3594.64,3598.02,3593.83,3595.05
1757091600,3595.05,3596.02,3590.35,3592.82
1757092500,3592.82,3596.87,3592.29,3595.97
1757093400,3595.97,3597.44,3593.02,3594.9
1757094300,3594.9,3597.33,3594.9,3596.32
1757095200,3596.32,3597.2,3592.4,3592.76
1757096100,3592.76,3595.32,3592.56,3594.59
1757097000,3594.59,3595.14,3592.57,3594.5
1757097900,3594.5,3596.57,3594.23,3595.44
1757098800,3595.44,3595.89,3592.53,3592.83
1757099700,3592.83,3595.38,3592.76,3593.58
1757100600,3593.58,3594.35,3592.47,3593.18
1757101500,3593.18,3596.06,3592.5,3594.54
1757102400,3594.54,3595.27,3587.02,3589.66
1757103300,3589.66,3590.6,3588.65,3590.07
1757104200,3590.07,3590.46,3588.54,3589.87
1757282400,3589.87,3597.04,3583.83,3590.51
1757283300,3590.51,3595.09,3586.46,3593.61
1757284200,3593.61,3595.05,3589.97,3592.84
1757285100,3592.84,3593.81,3590.69,3591.94
1757286000,3591.94,3593.37,3588.59,3588.73
1757286900,3588.73,3591.13,3587.77,3589.71
1757287800,3589.71,3591.51,3589.28,3591.13
1757288700,3591.13,3594.09,3589.57,3591.14
1757289600,3591.14,3591.26,3586.89,3589.34
1757290500,3589.34,3591.52,3587.39,3589.64
1757291400,3589.64,3590.29,3587.23,3590.01
1757292300,3590.01,3594.34,3587.56,3594.23
1757293200,3594.23,3597.11,3585.29,3589.38
1757294100,3589.38,3590.3,3584.79,3585.93
1757295000,3585.93,3590.07,3585.57,3587.32
1757295900,3587.32,3591.36,3586.36,3589.43
1757296800,3589.43,3594.31,3586.53,3587.52
1757297700,3587.52,3591.15,3586.3,3590.02
1757298600,3590.02,3592.6,3587.16,3587.24
1757299500,3587.24,3592.49,3586.38,3590.62
1757300400,3590.62,3592.28,3587.12,3587.25
1757301300,3587.25,3588.65,3584.69,3584.94
1757302200,3584.94,3587.09,3583.81,3583.99
1757303100,3583.99,3584.71,3582.86,3583.44
1757304000,3583.44,3583.63,3579.55,3581.65
1757304900,3581.65,3584.77,3581.5,3583.33
1757305800,3583.33,3583.46,3580.71,3581.32
1757306700,3581.32,3582.6,3580.78,3581.58
1757307600,3581.58,3583.79,3581.13,3581.66
1757308500,3581.66,3584.41,3581.64,3582.98
1757309400,3582.98,3588.13,3581.47,3587.41
1757310300,3587.41,3591.61,3587.06,3591.18
1757311200,3591.18,3594.48,3589.25,3594.37
1757312100,3594.37,3594.44,3590.06,3594.39
1757313000,3594.39,3597.57,3593.18,3597.57
1757313900,3597.57,3598.81,3595.08,3598.18
1757314800,3598.18,3604.85,3596.25,3604.51
1757315700,3604.51,3610.18,3604.34,3608.94
1757316600,3608.94,3613.53,3608.73,3612.91
1757317500,3612.91,3613.15,3606.1,3609.31
1757318400,3609.31,3609.92,3607.12,3608.97
1757319300,3608.97,3617.13,3607.71,3612.61
1757320200,3612.61,3614.6,3611.08,3612.39
1757321100,3612.39,3613.61,3609.44,3611.16
1757322000,3611.16,3613.88,3608.5,3612.98
1757322900,3612.98,3614.31,3610.98,3611.14
1757323800,3611.14,3614.79,3610.32,3614.37
1757324700,3614.37,3614.91,3613.34,3613.7
1757325600,3613.7,3621.07,3613.68,3621.04
1757326500,3621.04,3622.42,3616.19,3618.54
1757327400,3618.54,3619.13,3615.25,3617.57
1757328300,3617.57,3617.6,3613.44,3616.97
1757329200,3616.97,3617.29,3614.25,3615.91
1757330100,3615.91,3617.45,3615.13,3616.78
1757331000,3616.78,3618.12,3612.66,3614.1
1757331900,3614.1,3619.99,3613.29,3619.82
1757332800,3619.82,3621.89,3615.64,3617.73
1757333700,3617.73,3618.29,3614.59,3617.88
1757334600,3617.88,3620.91,3617.48,3620.2
1757335500,3620.2,3625.95,3619.56,3624.15
1757336400,3624.15,3632.09,3623.32,3630.61
1757337300,3630.61,3631.12,3623.86,3623.91
1757338200,3623.91,3631.87,3620.05,3631.58
1757339100,3631.58,3636.89,3628.24,3633.22
1757340000,3633.22,3637.56,3631.51,3634.85
1757340900,3634.85,3636.36,3628.97,3630.05
1757341800,3630.05,3636.8,3628.82,3636.03
1757342700,3636.03,3640.87,3635.56,3640.66
1757343600,3640.66,3646.4,3640.4,3645.52
1757344500,3645.52,3645.9,3636.31,3636.48
1757345400,3636.48,3637.98,3633.12,3636.05
1757346300,3636.05,3640.46,3635.86,3639.22
1757347200,3639.22,3640.8,3635.78,3639.64
1757348100,3639.64,3641.68,3638.14,3641.16
1757349000,3641.16,3641.6,3636.52,3639.34
1757349900,3639.34,3640.83,3638.75,3640.54
1757350800,3640.54,3641.08,3633.6,3634.73
1757351700,3634.73,3636.94,3634.66,3636.29
1757352600,3636.29,3637.11,3633.87,3634.48
1757353500,3634.48,3635.41,3632.49,3633.42
1757354400,3633.42,3635.44,3631.73,3633.96
1757355300,3633.96,3634.48,3632.91,3633.43
1757356200,3633.43,3635.29,3632.6,3634.7
1757357100,3634.7,3636.56,3634.11,3635.88
1757358000,3635.88,3636.76,3633.77,3634.21
1757358900,3634.21,3634.54,3632.44,3633.27
1757359800,3633.27,3636.24,3632.55,3635.7
1757360700,3635.7,3637.61,3634.9,3636.5
1757361600,3636.5,3637.91,3635.26,3635.82
1757362500,3635.82,3636.08,3634.46,3634.71
1757363400,3634.71,3637.13,3634.7,3637.01
1757364300,3637.01,3637.61,3634.92,3634.92
1757368800,3634.92,3636.49,3633.63,3634.04
1757369700,3634.04,3635.16,3629.98,3631.97
1757370600,3631.97,3633.03,3628.68,3630.38
1757371500,3630.38,3631.16,3628.78,3629.25
1757372400,3629.25,3631.93,3628.69,3630.55
1757373300,3630.55,3631.26,3628.32,3631.18
1757374200,3631.18,3631.86,3630.07,3630.79
1757375100,3630.79,3636.11,3630.59,3634.93
1757376000,3634.93,3637.15,3633.4,3637.08
1757376900,3637.08,3640.83,3636.35,3636.74
1757377800,3636.74,3639.07,3636.39,3637.68
1757378700,3637.68,3640.06,3637.44,3638.45
1757379600,3638.45,3641.78,3635.95,3639.73
1757380500,3639.73,3646.31,3638.02,3644.33
1757381400,3644.33,3646.67,3642.34,3643.82
1757382300,3643.82,3647.55,3643.49,3646.34
1757383200,3646.34,3653.4,3644.71,3651.19
1757384100,3651.19,3653.88,3650.48,3653.67
1757385000,3653.67,3654.54,3650.8,3652.94
1757385900,3652.94,3653.03,3646.86,3647.48
1757386800,3647.48,3651.89,3643.76,3648.18
1757387700,3648.18,3649.16,3645.39,3648.63
1757388600,3648.63,3648.97,3642.85,3645.34
1757389500,3645.34,3646.9,3644.06,3645.98
1757390400,3645.98,3648.94,3645.71,3648.42
1757391300,3648.42,3651.91,3647.7,3651.72
1757392200,3651.72,3655.24,3651.23,3655.06
1757393100,3655.06,3657.14,3654.32,3654.82
1757394000,3654.82,3656.71,3654.29,3654.83
1757394900,3654.83,3656.49,3652.46,3654.39
1757395800,3654.39,3658.75,3654.39,3656.91
1757396700,3656.91,3659.31,3654.45,3654.99
1757397600,3654.99,3656.15,3637.87,3643.48
1757398500,3643.48,3646.4,3636.5,3638.58
1757399400,3638.58,3649.92,3637.63,3649.64
1757400300,3649.64,3649.83,3644.13,3647.49
1757401200,3647.49,3648.52,3645.03,3646.94
1757402100,3646.94,3650.94,3643.82,3650.52
1757403000,3650.52,3650.62,3645.04,3645.19
1757403900,3645.19,3645.47,3641.55,3644.24
1757404800,3644.24,3645.98,3641.88,3642.73
1757405700,3642.73,3646.73,3642.14,3645.43
1757406600,3645.43,3650.78,3643.6,3650.28
1757407500,3650.28,3650.98,3646.21,3648.06
1757408400,3648.06,3655.62,3647.61,3655.45
1757409300,3655.45,3656.75,3653.21,3653.56
1757410200,3653.56,3654.73,3651.44,3654.16
1757411100,3654.16,3654.63,3652.12,3653.53
1757412000,3653.53,3655.88,3651.98,3653.55
1757412900,3653.55,3654.19,3652.51,3653.05
1757413800,3653.05,3653.57,3649.41,3650.12
1757414700,3650.12,3652.54,3648.7,3651.85
1757415600,3651.85,3654.21,3651.53,3652.83
1757416500,3652.83,3654.19,3651.31,3652.67
1757417400,3652.67,3654.15,3651.24,3652.96
1757418300,3652.96,3653.09,3646.74,3647.92
1757419200,3647.92,3655.32,3647.11,3654.46
1757420100,3654.46,3654.46,3647.93,3649.23
1757421000,3649.23,3649.71,3643.58,3646.54
1757421900,3646.54,3648.9,3644.19,3647.36
1757422800,3647.36,3654.94,3646.27,3652.71
1757423700,3652.71,3661.64,3652.18,3660.45
1757424600,3660.45,3667.48,3658.09,3663.58
1757425500,3663.58,3668.24,3661.25,3666.08
1757426400,3666.08,3674.87,3641.95,3651.67
1757427300,3651.67,3657.35,3645.62,3653.04
1757428200,3653.04,3654.44,3635.67,3646.4
1757429100,3646.4,3649.08,3642.84,3644.95
1757430000,3644.95,3646.39,3634.93,3634.97
1757430900,3634.97,3641.56,3626.81,3640.03
1757431800,3640.03,3643.83,3636.03,3643.2
1757432700,3643.2,3645.92,3641.61,3645.6
1757433600,3645.6,3649.37,3643.91,3648.99
1757434500,3648.99,3649.36,3644.17,3645.98
1757435400,3645.98,3647.89,3645.24,3645.25
1757436300,3645.25,3647.42,3644.49,3644.95
1757437200,3644.95,3646.45,3643.1,3644.03
1757438100,3644.03,3645.98,3642.84,3643.24
1757439000,3643.24,3644.72,3641.25,3642.03
1757439900,3642.03,3644.24,3641.19,3642.63
1757440800,3642.63,3644.47,3642.05,3644.06
1757441700,3644.06,3644.63,3642.73,3643.8
1757442600,3643.8,3645.1,3640.71,3640.75
1757443500,3640.75,3641.53,3639.59,3640.36
1757444400,3640.36,3641.22,3635.18,3635.57
1757445300,3635.57,3636.36,3634.64,3635.38
1757446200,3635.38,3636.14,3630.92,3632.81
1757447100,3632.81,3632.95,3628.41,3629.35
1757448000,3629.35,3632.81,3629.22,3630.47
1757448900,3630.47,3632.31,3630.21,3632.01
1757449800,3632.01,3632.11,3628.11,3628.56
1757450700,3628.56,3629.89,3624.65,3624.65
1757455200,3624.65,3630.01,3622.81,3629.95
1757456100,3629.95,3630.05,3622.84,3623.69
1757457000,3623.69,3631.35,3623.69,3631.26
1757457900,3631.26,3635.86,3630.7,3635.48
1757458800,3635.48,3640,3634.46,3638.96
1757459700,3638.96,3640.68,3637.04,3638.04
1757460600,3638.04,3639.52,3635.16,3636.73
1757461500,3636.73,3637.25,3633.24,3633.44
1757462400,3633.44,3634.44,3629.11,3630.38
1757463300,3630.38,3630.94,3626.4,3627.5
1757464200,3627.5,3630.81,3624.05,3626.05
1757465100,3626.05,3627.27,3621.4,3623.95
1757466000,3623.95,3629.09,3621.61,3626.53
1757466900,3626.53,3627.39,3619.81,3621.28
1757467800,3621.28,3629.54,3620.87,3627.64
1757468700,3627.64,3632.77,3625.79,3630.55
1757469600,3630.55,3635.35,3629.95,3634.16
1757470500,3634.16,3635.32,3632.59,3633.17
1757471400,3633.17,3636.29,3631.34,3635.69
1757472300,3635.69,3638.19,3634.99,3636.2
1757473200,3636.2,3637.05,3633.04,3634.28
1757474100,3634.28,3635.84,3633.66,3634.47
1757475000,3634.47,3636.32,3633.66,3635.84
1757475900,3635.84,3636.96,3634.65,3636.46
1757476800,3636.46,3641.46,3636.46,3641.12
1757477700,3641.12,3643.04,3640.47,3641.11
1757478600,3641.11,3642.74,3639.96,3642.08
1757479500,3642.08,3643.21,3641.19,3642.9
1757480400,3642.9,3644.67,3642.46,3642.96
1757481300,3642.96,3644.75,3641.66,3644.11
1757482200,3644.11,3645.28,3639.77,3641.87
1757483100,3641.87,3644.53,3640.42,3642.85
1757484000,3642.85,3646.53,3640.92,3646.17
1757484900,3646.17,3647.62,3643.34,3643.91
1757485800,3643.91,3647.04,3640.62,3644.9
1757486700,3644.9,3646.1,3642.49,3643.77
1757487600,3643.77,3647.72,3641.06,3647.05
1757488500,3647.05,3648.07,3643.5,3643.61
1757489400,3643.61,3646.57,3642.24,3644.98
1757490300,3644.98,3648.44,3643.8,3643.92
1757491200,3643.92,3646.42,3642.43,3644.69
1757492100,3644.69,3646.09,3641.78,3644.67
1757493000,3644.67,3647.33,3643.46,3645.71
1757493900,3645.71,3647.65,3644.61,3645.87
1757494800,3645.87,3646.48,3644.83,3646.24
1757495700,3646.24,3647.06,3645.16,3646.13
1757496600,3646.13,3651.16,3645.6,3650.99
1757497500,3650.99,3656.02,3650.99,3655.22
1757498400,3655.22,3655.63,3653.09,3653.77
1757499300,3653.77,3655.72,3651.41,3654.37
1757500200,3654.37,3657.26,3653.93,3654.46
1757501100,3654.46,3657.48,3654.3,3655.13
1757502000,3655.13,3655.43,3650.02,3654.56
1757502900,3654.56,3656.38,3654.42,3654.72
1757503800,3654.72,3655.09,3648.94,3649.01
1757504700,3649.01,3652.13,3648.34,3649.13
1757505600,3649.13,3649.98,3647.69,3648.03
1757506500,3648.03,3650.3,3647.05,3647.76
1757507400,3647.76,3657.03,3642.39,3650.58
1757508300,3650.58,3651.35,3640.31,3644.02
1757509200,3644.02,3648.28,3642.02,3646.07
1757510100,3646.07,3649.17,3645.09,3646.98
1757511000,3646.98,3653.94,3646.69,3650.14
1757511900,3650.14,3651.75,3646.78,3651.19
1757512800,3651.19,3654.05,3649.1,3653.86
1757513700,3653.86,3655.24,3650.19,3652.51
1757514600,3652.51,3655.42,3648.43,3648.76
1757515500,3648.76,3649.42,3643.67,3647.62
1757516400,3647.62,3648.37,3643.77,3647.92
1757517300,3647.92,3648.67,3638.5,3644.29
1757518200,3644.29,3647.76,3644.07,3647.21
1757519100,3647.21,3648.5,3643.79,3644.39
1757520000,3644.39,3646.86,3641.61,3643.19
1757520900,3643.19,3644.84,3640.36,3641.04
1757521800,3641.04,3642.96,3639.81,3641.69
1757522700,3641.69,3643.71,3640.77,3642.7
1757523600,3642.7,3644.04,3642.4,3643.71
1757524500,3643.71,3644.18,3641.57,3642.41
1757525400,3642.41,3647.12,3642.16,3645.66
1757526300,3645.66,3647.59,3645.31,3647.43
1757527200,3647.43,3647.89,3646.24,3647.39
1757528100,3647.39,3649.63,3647.33,3648.56
1757529000,3648.56,3648.71,3644.73,3645.94
1757529900,3645.94,3646.52,3644.5,3645.26
1757530800,3645.26,3646.26,3643.64,3643.78
1757531700,3643.78,3643.98,3638.97,3639.55
1757532600,3639.55,3639.55,3635.09,3637.62
1757533500,3637.62,3642.58,3636.24,3641.86
1757534400,3641.86,3642.88,3640.28,3641.23
1757535300,3641.23,3641.39,3639.34,3639.72
1757536200,3639.72,3640.52,3638.02,3638.5
1757537100,3638.5,3641.24,3638.34,3639.97
1757541600,3639.97,3644.32,3639.9,3640.03
1757542500,3640.03,3641.4,3637.97,3639.7
1757543400,3639.7,3641.46,3639.14,3640.7
1757544300,3640.7,3640.77,3639.44,3639.69
1757545200,3639.69,3642,3638.43,3641.71
1757546100,3641.71,3642.88,3640.79,3642.56
1757547000,3642.56,3644.8,3640.59,3644.18
1757547900,3644.18,3645.53,3643.31,3644.83
1757548800,3644.83,3646.42,3644.35,3646.42
1757549700,3646.42,3647.08,3644.1,3645.54
1757550600,3645.54,3646.58,3643.53,3645.56
1757551500,3645.56,3646.01,3642.47,3643.92
1757552400,3643.92,3647.6,3642.45,3646.13
1757553300,3646.13,3648.67,3644.34,3648.42
1757554200,3648.42,3649.11,3642.46,3643
1757555100,3643,3643.83,3639.75,3640.93
1757556000,3640.93,3643.44,3639.64,3642.21
1757556900,3642.21,3642.31,3637.34,3637.98
1757557800,3637.98,3638.68,3635.63,3636.07
1757558700,3636.07,3638.81,3634.16,3637.3
1757559600,3637.3,3637.35,3632.1,3634.21
1757560500,3634.21,3635.5,3632.9,3633.18
1757561400,3633.18,3633.55,3630.33,3630.93
1757562300,3630.93,3633.03,3629.45,3631.86
1757563200,3631.86,3634.19,3631.77,3633.62
1757564100,3633.62,3634.16,3632.39,3633.24
1757565000,3633.24,3634.28,3630,3631.61
1757565900,3631.61,3632.1,3630.16,3630.55
1757566800,3630.55,3631.25,3629.61,3630.24
1757567700,3630.24,3631.79,3629.57,3631.2
1757568600,3631.2,3633.39,3625.17,3629.44
1757569500,3629.44,3629.45,3623.3,3625.04
1757570400,3625.04,3633.49,3622.64,3632.45
1757571300,3632.45,3634.22,3630.96,3633.33
1757572200,3633.33,3637.03,3631.68,3636.22
1757573100,3636.22,3637.95,3632.01,3633.2
1757574000,3633.2,3633.35,3625.57,3627.67
1757574900,3627.67,3630.64,3624,3625.92
1757575800,3625.92,3629.27,3623.36,3627.77
1757576700,3627.77,3630,3626.38,3629.79
1757577600,3629.79,3631.84,3627.05,3629.37
1757578500,3629.37,3630.21,3628.84,3629.21
1757579400,3629.21,3629.44,3626,3626.62
1757580300,3626.62,3630.36,3625.35,3626.07
1757581200,3626.07,3626.09,3618.6,3618.81
1757582100,3618.81,3619.48,3614.13,3616.93
1757583000,3616.93,3620.91,3616.68,3619.41
1757583900,3619.41,3622.71,3618.96,3621.82
1757584800,3621.82,3622.37,3619.58,3621.91
1757585700,3621.91,3623.81,3620.56,3620.97
1757586600,3620.97,3624.95,3619.81,3622.41
1757587500,3622.41,3623.98,3620.98,3621.83
1757588400,3621.83,3622.18,3619.58,3620.36
1757589300,3620.36,3621.53,3619.66,3621.12
1757590200,3621.12,3621.62,3615.29,3615.61
1757591100,3615.61,3618.08,3615.47,3616.73
1757592000,3616.73,3620.38,3616.38,3619.75
1757592900,3619.75,3626.32,3617.49,3622.74
1757593800,3622.74,3643.93,3612.23,3636.88
1757594700,3636.88,3637.17,3626.05,3628.92
1757595600,3628.92,3637.09,3627.56,3634.04
